Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
2426,Trilobatus sacculifer,,1.36,162.39,(0-200),25.70,4.26,
2427,Trilobatus sacculifer,,2.79,156.23,(0-200),25.73,4.21,
2428,Trilobatus sacculifer,,-0.05,155.87,(0-200),25.78,4.08,
2429,Trilobatus sacculifer,,-2.23,157.00,(0-200),26.37,3.82,
2430,Trilobatus sacculifer,,2.26,-90.95,(0-200),17.90,4.65,
2431,Trilobatus sacculifer,,-5.70,11.71,(0-200),22.06,3.17,
2432,Trilobatus sacculifer,,-2.24,-86.58,(0-200),16.72,3.26,
2433,Trilobatus sacculifer,,-2.32,-86.24,(0-200),16.48,3.06,
2434,Trilobatus sacculifer,,-6.24,11.50,(0-200),19.07,3.44,
2435,Trilobatus sacculifer,,-2.48,-82.99,(0-200),16.80,2.88,
2436,Trilobatus sacculifer,,1.37,-33.48,(0-200),20.67,6.11,
2437,Trilobatus sacculifer,,18.43,-21.08,(0-200),18.08,3.17,
2438,Trilobatus sacculifer,,12.03,-61.18,(0-200),22.49,4.06,
2439,Trilobatus sacculifer,,12.09,-61.24,(0-200),22.55,4.08,
2440,Trilobatus sacculifer,,14.41,-61.66,(0-200),24.17,3.39,
2441,Trilobatus sacculifer,,0.01,-23.49,(0-200),19.67,5.14,
2442,Trilobatus sacculifer,,-41.13,13.48,(0-200),12.30,1.25,
2443,Trilobatus sacculifer,,0.00,-23.10,(0-200),19.65,5.19,
2444,Trilobatus sacculifer,,-4.29,-37.09,(0-200),23.72,4.03,
2445,Trilobatus sacculifer,,-6.48,102.86,(0-200),21.98,6.14,
2446,Trilobatus sacculifer,,21.00,-17.58,(0-200),18.65,1.37,
2447,Trilobatus sacculifer,,-7.11,104.64,(0-200),21.66,6.06,
2453,Trilobatus sacculifer,,19.62,-17.25,(0-200),15.97,3.17,
2454,Trilobatus sacculifer,,21.02,-17.88,(0-200),16.90,1.90,
2455,Trilobatus sacculifer,,29.22,-12.84,(0-200),17.83,1.62,
2456,Trilobatus sacculifer,,29.08,-11.98,(0-200),18.53,1.26,
2457,Trilobatus sacculifer,,29.06,-11.95,(0-200),18.50,1.29,
2458,Trilobatus sacculifer,,29.04,-11.92,(0-200),18.46,1.28,
2459,Trilobatus sacculifer,,29.02,-11.90,(0-200),18.47,1.27,
2460,Trilobatus sacculifer,,28.91,-11.70,(0-200),18.61,1.35,
2461,Trilobatus sacculifer,,28.26,-13.40,(0-200),17.71,1.50,
2462,Trilobatus sacculifer,,27.20,-14.66,(0-200),18.03,1.67,
2463,Trilobatus sacculifer,,32.21,-10.45,(0-200),17.41,1.62,
2464,Trilobatus sacculifer,,32.49,-10.11,(0-200),17.45,1.76,
2465,Trilobatus sacculifer,,29.17,-12.09,(0-200),17.63,1.50,
2466,Trilobatus sacculifer,,32.45,-9.96,(0-200),17.28,1.66,
2467,Trilobatus sacculifer,,-6.27,103.01,(0-200),21.94,6.24,
2468,Trilobatus sacculifer,,-5.94,103.25,(0-200),22.29,6.20,
2469,Trilobatus sacculifer,,-1.62,100.00,(0-200),23.44,6.34,
2470,Trilobatus sacculifer,,18.84,-18.77,(0-200),16.61,3.43,
2471,Trilobatus sacculifer,,-1.67,99.68,(0-200),23.45,6.29,
2472,Trilobatus sacculifer,,18.88,-16.74,(0-200),18.81,3.32,
2474,Trilobatus sacculifer,,18.08,-18.01,(0-200),16.42,3.60,
2475,Trilobatus sacculifer,,-3.83,101.23,(0-200),23.82,6.17,
2476,Trilobatus sacculifer,,18.05,-18.07,(0-200),16.47,3.62,
2477,Trilobatus sacculifer,,-4.16,101.64,(0-200),23.75,6.27,
2478,Trilobatus sacculifer,,20.99,-18.03,(0-200),17.00,1.93,
2479,Trilobatus sacculifer,,21.00,-17.62,(0-200),18.69,1.30,
2480,Trilobatus sacculifer,,20.99,-17.66,(0-200),16.65,1.83,
2481,Trilobatus sacculifer,,-4.70,101.96,(0-200),23.32,6.19,
2482,Trilobatus sacculifer,,20.99,-17.68,(0-200),16.68,1.84,
2484,Trilobatus sacculifer,,20.99,-17.70,(0-200),16.67,1.82,
2485,Trilobatus sacculifer,,-5.48,103.01,(0-200),22.57,6.22,
2486,Trilobatus sacculifer,,21.00,-17.73,(0-200),16.63,1.77,
2487,Trilobatus sacculifer,,-5.87,103.29,(0-200),22.22,6.19,
2488,Trilobatus sacculifer,,20.98,-17.88,(0-200),16.82,1.91,
2489,Trilobatus sacculifer,,-4.16,101.50,(0-200),27.59,3.03,
2490,Trilobatus sacculifer,,18.73,-16.96,(0-200),16.29,3.46,
2491,Trilobatus sacculifer,,32.43,-9.87,(0-200),18.53,1.55,
2492,Trilobatus sacculifer,,32.40,-9.82,(0-200),18.45,1.51,
2493,Trilobatus sacculifer,,12.58,-63.05,(0-200),22.96,3.89,
2494,Trilobatus sacculifer,,16.42,-62.45,(0-200),25.12,2.61,
2497,Trilobatus sacculifer,,16.71,-78.63,(0-200),26.44,1.88,
2499,Trilobatus sacculifer,,16.57,-77.69,(0-200),26.37,2.01,
2500,Trilobatus sacculifer,,16.54,-76.87,(0-200),26.25,1.97,
2501,Trilobatus sacculifer,,16.54,-76.64,(0-200),26.26,1.98,
2502,Trilobatus sacculifer,,-0.99,157.84,(0-200),25.84,4.04,
2503,Trilobatus sacculifer,,13.78,110.25,(0-200),20.60,4.26,
2504,Trilobatus sacculifer,,20.12,117.38,(0-200),21.16,4.10,
2505,Trilobatus sacculifer,,19.78,117.53,(0-200),21.22,4.25,
2506,Trilobatus sacculifer,,8.72,109.87,(0-200),22.17,4.65,
2507,Trilobatus sacculifer,,10.76,51.95,(0-200),20.87,4.29,
2508,Trilobatus sacculifer,,-40.81,13.72,(0-200),12.69,1.26,
2509,Trilobatus sacculifer,,-40.81,13.72,(0-200),12.69,1.26,
2510,Trilobatus sacculifer,,-40.81,13.72,(0-200),12.69,1.26,
2511,Trilobatus sacculifer,,-40.81,13.72,(0-200),12.69,1.26,discordant
2512,Trilobatus sacculifer,,-40.81,13.72,(0-200),12.69,1.26,
2513,Trilobatus sacculifer,,-4.97,61.67,(0-200),19.96,5.89,
2514,Trilobatus sacculifer,,32.41,-9.85,(0-200),18.48,1.50,
2515,Trilobatus sacculifer,,25.40,-16.25,(0-200),18.68,1.60,
2516,Trilobatus sacculifer,,34.10,-10.83,(0-200),17.60,1.88,
2517,Trilobatus sacculifer,,32.40,-9.81,(0-200),18.43,1.51,
2518,Trilobatus sacculifer,,32.39,-9.80,(0-200),18.39,1.50,
2519,Trilobatus sacculifer,,32.38,-9.78,(0-200),18.36,1.51,
2520,Trilobatus sacculifer,,32.38,-9.77,(0-200),18.34,1.51,
2521,Trilobatus sacculifer,,32.37,-9.65,(0-200),19.58,1.56,
2522,Trilobatus sacculifer,,-8.68,112.64,(0-200),19.95,6.04,
2523,Trilobatus sacculifer,,33.19,-9.83,(0-200),17.42,1.83,
2525,Trilobatus sacculifer,,34.89,-6.67,(0-200),17.47,1.72,
2526,Trilobatus sacculifer,,33.47,-12.76,(0-200),17.78,1.91,
2527,Trilobatus sacculifer,,34.89,-6.70,(0-200),17.45,1.72,
2528,Trilobatus sacculifer,,34.90,-6.79,(0-200),17.41,1.75,
2529,Trilobatus sacculifer,,34.93,-6.93,(0-200),17.01,1.86,
2530,Trilobatus sacculifer,,34.96,-7.12,(0-200),17.00,1.87,
2531,Trilobatus sacculifer,,34.99,-7.28,(0-200),16.98,1.86,
2532,Trilobatus sacculifer,,34.89,-7.82,(0-200),17.11,1.99,
2533,Trilobatus sacculifer,,34.91,-7.58,(0-200),17.08,1.96,
2534,Trilobatus sacculifer,,34.86,-8.13,(0-200),17.14,1.99,
2535,Trilobatus sacculifer,,34.80,-8.40,(0-200),17.14,1.98,
2536,Trilobatus sacculifer,,34.76,-8.85,(0-200),17.19,2.01,
2537,Trilobatus sacculifer,,34.89,-6.84,(0-200),17.43,1.81,
2538,Trilobatus sacculifer,,-1.56,99.95,(0-200),23.45,6.34,
2539,Trilobatus sacculifer,,18.75,-16.83,(0-200),17.03,3.18,
2540,Trilobatus sacculifer,,-1.50,100.13,(0-200),28.83,1.83,
2541,Trilobatus sacculifer,,23.50,-18.72,(0-200),19.11,1.85,
2542,Trilobatus sacculifer,,22.86,-17.15,(0-200),18.38,1.19,
2543,Trilobatus sacculifer,,35.41,-29.42,(0-200),17.70,2.19,
2544,Trilobatus sacculifer,,22.90,-17.16,(0-200),17.41,1.50,
2545,Trilobatus sacculifer,,33.75,-32.16,(0-200),18.95,1.99,
2546,Trilobatus sacculifer,,22.91,-17.19,(0-200),17.46,1.48,
2547,Trilobatus sacculifer,,1.42,146.24,(0-200),25.60,3.96,
2548,Trilobatus sacculifer,,22.92,-17.22,(0-200),17.54,1.49,
2549,Trilobatus sacculifer,,3.52,96.31,(0-200),28.81,1.58,
2551,Trilobatus sacculifer,,3.49,95.33,(0-200),23.24,6.19,
2552,Trilobatus sacculifer,,23.13,-17.74,(0-200),18.21,1.58,
2553,Trilobatus sacculifer,,3.20,96.78,(0-200),23.12,6.46,
2554,Trilobatus sacculifer,,21.15,-18.57,(0-200),17.66,2.08,
2555,Trilobatus sacculifer,,2.99,96.22,(0-200),22.94,6.30,
2557,Trilobatus sacculifer,,2.95,96.50,(0-200),23.11,6.44,
2558,Trilobatus sacculifer,,15.34,-18.18,(0-200),16.95,4.31,
2559,Trilobatus sacculifer,,2.83,96.39,(0-200),28.22,2.26,
2560,Trilobatus sacculifer,,15.35,-17.19,(0-200),19.82,3.78,
2561,Trilobatus sacculifer,,3.27,96.15,(0-200),23.19,6.37,
2562,Trilobatus sacculifer,,2.82,96.61,(0-200),28.24,2.35,
2563,Trilobatus sacculifer,,26.84,-15.11,(0-200),18.39,1.68,
2564,Trilobatus sacculifer,,26.65,-15.05,(0-200),18.37,1.69,
2565,Trilobatus sacculifer,,-7.01,-34.44,(0-200),27.54,0.66,discordant
2566,Trilobatus sacculifer,,53.40,-27.48,(0-200),8.94,1.40,
2567,Trilobatus sacculifer,,-21.62,-39.98,(0-200),22.28,2.50,
2568,Trilobatus sacculifer,,-4.25,-36.34,(0-200),23.30,4.26,
2569,Trilobatus sacculifer,,50.15,-27.03,(0-200),11.49,1.07,
2570,Trilobatus sacculifer,,43.92,-24.97,(0-200),14.63,1.62,
2571,Trilobatus sacculifer,,27.05,-15.05,(0-200),18.40,1.74,
2572,Trilobatus sacculifer,,42.25,-25.67,(0-200),15.12,1.85,
2573,Trilobatus sacculifer,,26.00,-14.67,(0-200),20.10,1.60,
2574,Trilobatus sacculifer,,38.91,-25.02,(0-200),16.11,1.98,
2575,Trilobatus sacculifer,,40.80,-27.45,(0-200),15.83,1.99,
2576,Trilobatus sacculifer,,37.12,-30.03,(0-200),17.23,2.04,
2577,Trilobatus sacculifer,,26.23,-14.81,(0-200),19.78,1.44,
2578,Trilobatus sacculifer,,44.14,-24.92,(0-200),14.65,1.57,
2579,Trilobatus sacculifer,,26.29,-14.86,(0-200),19.94,1.45,
2580,Trilobatus sacculifer,,42.87,-25.26,(0-200),14.88,1.80,
2581,Trilobatus sacculifer,,26.49,-14.93,(0-200),18.30,1.73,
2582,Trilobatus sacculifer,,40.41,-25.75,(0-200),15.71,2.10,
2583,Trilobatus sacculifer,,26.41,-14.96,(0-200),18.30,1.71,
2584,Trilobatus sacculifer,,38.57,-25.04,(0-200),16.27,2.09,
2585,Trilobatus sacculifer,,26.20,-14.79,(0-200),19.73,1.42,
2586,Trilobatus sacculifer,,15.38,-17.20,(0-200),16.96,3.94,
2587,Trilobatus sacculifer,,2.78,96.42,(0-200),28.31,2.17,
2588,Trilobatus sacculifer,,15.38,-17.25,(0-200),16.98,3.91,
2589,Trilobatus sacculifer,,-0.70,99.76,(0-200),25.05,5.45,
2590,Trilobatus sacculifer,,14.12,-17.52,(0-200),19.80,4.01,
2591,Trilobatus sacculifer,,-0.77,99.27,(0-200),23.89,6.03,
2592,Trilobatus sacculifer,,14.12,-17.52,(0-200),19.80,4.01,
2594,Trilobatus sacculifer,,14.12,-17.53,(0-200),19.80,4.01,
2595,Trilobatus sacculifer,,-0.81,99.65,(0-200),24.70,5.62,
2596,Trilobatus sacculifer,,14.12,-17.54,(0-200),19.81,4.02,
2597,Trilobatus sacculifer,,-0.87,99.80,(0-200),25.41,5.29,
2598,Trilobatus sacculifer,,14.13,-17.45,(0-200),19.78,3.99,
2599,Trilobatus sacculifer,,14.11,-17.55,(0-200),19.76,4.02,
2600,Trilobatus sacculifer,,14.11,-17.60,(0-200),19.65,3.89,
2601,Trilobatus sacculifer,,-0.95,98.26,(0-200),23.07,6.11,
2602,Trilobatus sacculifer,,14.14,-17.65,(0-200),17.03,4.04,
2603,Trilobatus sacculifer,,-1.18,97.98,(0-200),23.35,6.08,
2604,Trilobatus sacculifer,,14.15,-17.87,(0-200),17.04,4.12,
2605,Trilobatus sacculifer,,-1.30,99.72,(0-200),23.73,6.16,
2606,Trilobatus sacculifer,,18.77,-16.89,(0-200),16.16,3.30,
2607,Trilobatus sacculifer,,-1.46,100.23,(0-200),28.70,2.33,
2608,Trilobatus sacculifer,,18.75,-16.83,(0-200),17.03,3.18,
2609,Trilobatus sacculifer,,-0.94,99.52,(0-200),23.71,6.09,
2611,Trilobatus sacculifer,,19.37,-19.93,(0-200),17.87,3.00,
2612,Trilobatus sacculifer,,-0.67,99.12,(0-200),29.02,1.37,
2613,Trilobatus sacculifer,,2.56,96.76,(0-200),24.98,5.25,
2614,Trilobatus sacculifer,,15.40,-17.28,(0-200),16.87,3.84,
2615,Trilobatus sacculifer,,2.49,97.12,(0-200),22.54,6.63,
2616,Trilobatus sacculifer,,15.43,-17.34,(0-200),16.85,3.78,
2617,Trilobatus sacculifer,,2.05,97.80,(0-200),29.36,1.07,
2618,Trilobatus sacculifer,,15.48,-17.36,(0-200),16.93,3.86,
2619,Trilobatus sacculifer,,1.76,96.77,(0-200),22.89,6.37,
2620,Trilobatus sacculifer,,1.68,96.98,(0-200),26.40,3.97,
2621,Trilobatus sacculifer,,15.83,-17.85,(0-200),16.96,4.17,
2622,Trilobatus sacculifer,,1.60,96.66,(0-200),23.06,6.44,
2623,Trilobatus sacculifer,,12.54,-17.56,(0-200),20.22,4.13,
2624,Trilobatus sacculifer,,1.45,98.05,(0-200),29.20,0.92,
2625,Trilobatus sacculifer,,12.54,-17.58,(0-200),20.32,4.17,
2627,Trilobatus sacculifer,,12.54,-17.59,(0-200),20.30,4.17,
2629,Trilobatus sacculifer,,12.54,-17.60,(0-200),20.36,4.18,
2630,Trilobatus sacculifer,,0.34,98.13,(0-200),29.37,0.99,
2631,Trilobatus sacculifer,,12.53,-17.62,(0-200),20.35,4.20,
2632,Trilobatus sacculifer,,-0.50,98.85,(0-200),29.31,1.02,
2633,Trilobatus sacculifer,,12.53,-17.64,(0-200),17.54,4.40,
2634,Trilobatus sacculifer,,-3.67,-37.72,(0-200),27.83,0.66,discordant
2635,Trilobatus sacculifer,,-8.68,112.87,(0-200),20.14,6.10,
